ID,X_Ori,Y_Ori,X_Des,Y_Des,Weight
697,3802244,2927451,3775304,2899645,1
698,3707730,2934437,3814322,2862615,1
699,3775876,2855096,3812158,2887663,1
700,3700831,2840149,3681641,2890965,1
701,3727926,2945938,3692763,2870837,1
702,3735444,2855741,3740419,2962072,1
703,3682145,2861364,3757880,2826937,1
704,3711332,2884760,3839978,2917327,1
705,3820445,2912169,3777485,2970170,1
706,3741879,2931147,3702522,2892683,1
707,3769621,2977140,3759849,2854595,1
708,3736667,2985499,3843032,2917960,1
709,3846095,2924987,3682014,2850853,1
710,3759621,2975198,3806027,2935548,1
711,3686349,2950904,3773265,2800891,1
712,3729665,2796687,3679200,2843179,1
713,3767349,2852885,3834906,2895387,1
714,3831642,2884762,3759914,2987930,1
715,3717874,2879282,3793642,2830465,1
716,3816721,2879364,3787363,2848410,1
717,3804064,2963879,3725094,2909639,1
718,3811428,2842586,3713042,2905764,1
719,3724719,2875488,3742840,2924310,1
720,3669478,2900128,3795184,2841978,1
721,3730476,2881944,3734140,2795946,1
722,3806851,2856990,3779889,2925433,1
723,3724322,2886357,3795132,2831072,1
724,3820705,2815960,3691895,2848789,1
725,3751854,2912555,3735333,2899392,1
726,3842016,2891663,3797509,2822313,1
727,3794668,2978819,3816488,2859277,1
728,3796309,2871372,3761710,2876495,1
729,3756778,2942775,3698261,2923426,1
730,3722767,2971813,3737984,2941426,1
731,3731594,2810940,3737536,2954764,1
732,3684164,2870044,3762926,2853859,1
733,3738651,2979960,3799055,2912773,1
734,3757832,2914387,3768936,2902756,1
735,3689366,2832864,3682810,2885896,1
736,3728778,2841877,3747784,2814293,1
737,3750553,2915377,3705182,2872115,1
738,3706524,2862041,3802336,2932078,1
739,3713597,2841526,3679116,2837139,1
740,3797592,2949714,3780267,2957136,1
741,3727469,2805635,3706534,2855035,1
742,3715935,2854107,3744478,2934267,1
743,3810384,2860979,3740672,2853102,1
744,3699455,2857664,3711514,2898816,1
745,3808755,2852707,3779632,2930793,1
746,3710353,2816534,3662394,2874192,1
747,3762522,2946908,3771211,2828298,1
748,3724128,2806936,3829609,2838540,1
749,3667224,2875675,3810355,2844783,1
750,3816157,2919854,3713682,2833947,1
751,3713121,2959122,3809287,2888170,1
752,3749944,2869995,3720609,2978206,1
753,3733459,2960469,3744726,2903089,1
754,3761453,2972103,3722564,2906310,1
755,3811971,2869499,3703149,2933490,1
756,3721802,2886393,3786755,2892551,1
757,3790266,2804331,3749773,2933727,1
758,3839949,2912800,3704096,2911753,1
759,3774862,2957814,3701585,2850385,1
760,3705180,2831297,3768834,2950844,1
761,3845218,2923491,3740742,2872388,1
762,3779483,2955976,3688647,2899625,1
763,3823662,2958514,3770296,2950876,1
764,3696487,2886126,3690198,2948988,1
765,3756431,2889732,3789706,2918599,1
766,3721959,2886146,3790506,2873686,1
767,3721272,2816877,3788169,2892742,1
768,3835799,2948195,3780499,2797687,1
769,3785655,2871052,3753791,2865386,1
770,3771587,2815077,3800134,2933540,1
771,3709459,2912432,3729146,2963520,1
772,3664504,2883761,3816065,2957262,1
773,3746568,2867501,3754554,2957341,1
774,3770955,2973145,3764237,2820121,1
775,3756452,2949016,3779438,2972842,1
776,3831952,2839575,3781456,2928701,1
777,3764744,2962442,3829858,2956342,1
778,3785628,2851817,3748121,2795260,1
779,3748940,2978629,3709023,2958985,1
780,3732134,2799901,3721424,2809526,1
781,3795962,2875467,3788057,2805520,1
782,3775249,2945164,3674980,2896622,1
783,3839650,2935551,3741586,2943741,1
784,3724217,2858518,3743521,2824312,1
785,3730914,2823399,3683148,2943179,1
786,3797056,2945583,3690757,2847936,1
787,3740411,2969212,3801870,2835654,1
788,3741493,2816495,3698301,2949135,1
789,3703391,2927784,3833149,2869401,1
790,3820814,2905213,3744226,2952507,1
791,3664811,2899898,3727573,2900318,1
792,3735726,2901597,3732611,2923706,1
793,3770404,2821916,3673627,2926930,1
794,3703861,2969847,3850494,2872049,1
795,3803923,2843508,3839031,2931190,1
796,3818154,2879285,3685395,2831124,1
797,3701677,2900939,3786316,2817667,1
798,3779807,2926745,3802258,2809361,1
799,3847864,2862330,3675959,2877506,1
800,3792760,2816731,3797576,2878065,1
801,3701140,2968452,3740974,2894562,1
802,3746469,2851635,3697455,2861052,1
803,3699955,2869065,3833575,2924269,1
804,3705576,2906436,3817850,2900240,1
805,3707257,2897128,3795556,2972102,1
806,3732737,2962471,3780147,2897275,1
807,3856190,2908969,3755042,2909701,1
808,3680208,2905555,3670301,2882621,1
809,3720860,2956199,3822071,2919631,1
810,3671496,2900433,3743854,2829723,1
811,3749353,2842389,3814712,2958392,1
812,3816672,2921601,3739585,2984127,1
813,3666809,2905725,3705637,2910022,1
814,3745156,2983769,3704397,2945146,1
815,3703025,2962930,3693669,2856342,1
816,3758870,2963335,3814273,2903740,1
817,3771071,2904237,3712463,2945128,1
818,3752932,2982046,3804266,2869539,1
819,3682509,2898320,3851656,2909574,1
820,3829461,2916503,3815058,2848039,1
821,3754207,2831648,3837630,2849962,1
822,3700273,2847201,3696115,2930671,1
823,3665545,2910892,3786901,2981441,1
824,3817492,2843609,3774799,2917420,1
825,3843584,2910434,3816081,2969212,1
826,3720065,2964873,3743130,2863447,1
827,3813434,2954530,3731570,2804282,1
828,3709453,2824078,3828069,2872993,1
829,3769205,2983192,3751524,2910979,1
830,3732042,2831388,3825480,2902129,1
831,3826889,2872564,3784477,2933037,1
832,3840931,2910309,3694213,2889926,1
833,3765479,2875924,3683079,2929946,1
834,3815443,2909420,3736403,2863944,1
835,3830970,2923478,3763545,2840733,1
836,3759938,2948949,3693506,2824659,1
837,3725644,2895163,3743682,2871001,1
838,3825734,2879257,3665137,2883787,1
839,3717594,2921417,3776362,2853385,1
840,3836418,2893548,3820452,2864377,1
841,3750249,2819720,3706620,2829791,1
842,3837784,2921998,3786865,2835411,1
843,3696413,2939330,3788695,2929001,1
844,3788655,2857699,3783088,2826606,1
845,3710964,2923311,3772050,2795855,1
846,3789212,2902689,3729498,2938260,1
847,3723336,2822732,3686799,2841229,1
848,3741890,2951619,3774914,2879630,1
849,3855434,2893932,3776907,2797040,1
850,3737388,2805673,3787902,2981148,1
851,3782916,2978886,3774108,2923152,1
852,3826714,2828716,3821790,2935529,1
853,3748890,2858438,3713124,2872856,1
854,3751610,2987944,3711565,2961951,1
855,3784868,2972476,3785001,2919428,1
856,3801461,2961627,3676679,2928315,1
857,3804351,2807533,3744850,2861380,1
858,3726112,2843526,3774340,2843436,1
859,3762838,2893006,3755621,2909211,1
860,3845659,2859342,3830906,2928497,1
861,3857004,2877604,3849758,2890615,1
862,3692648,2907907,3782134,2948212,1
863,3818473,2940757,3707853,2885700,1
864,3810072,2945311,3778821,2885768,1
865,3721057,2833334,3765422,2961462,1
866,3779293,2870079,3748204,2840128,1
867,3692523,2825693,3680804,2904842,1
868,3749854,2791613,3835368,2867770,1
869,3781550,2829091,3710577,2825940,1
870,3813604,2814882,3777008,2975230,1
871,3711794,2933830,3726762,2946308,1
872,3689934,2917592,3843780,2841669,1
873,3691772,2820179,3792020,2871918,1
874,3749022,2942608,3698638,2949328,1
875,3828480,2845526,3707650,2946245,1
876,3749634,2944013,3808236,2888743,1
877,3791509,2915757,3751247,2836921,1
878,3744226,2892896,3786844,2812924,1
879,3804112,2934347,3708961,2884338,1
880,3818238,2933534,3801045,2938438,1
881,3807945,2926345,3755575,2880338,1
882,3784262,2934099,3728001,2896340,1
883,3778572,2872692,3777197,2954123,1
884,3758917,2983603,3753955,2815759,1
885,3743193,2818795,3736450,2937116,1
886,3708579,2845846,3814500,2888883,1
887,3726206,2829899,3698908,2835978,1
888,3748032,2853717,3800231,2931370,1
889,3826712,2839705,3790196,2825517,1
890,3780229,2930576,3804247,2824175,1
891,3788210,2818432,3748338,2980121,1
892,3778097,2821906,3739785,2984178,1
893,3798650,2824555,3718592,2937149,1
894,3683996,2940624,3849116,2921635,1
895,3729564,2931320,3694285,2915947,1
896,3773853,2822702,3792697,2979128,1
897,3710544,2941089,3710057,2808359,1
898,3755729,2841947,3803877,2847264,1
899,3776426,2851936,3803704,2855150,1
900,3793864,2946089,3762531,2814966,1
901,3740701,2837618,3763694,2850556,1
902,3668326,2902927,3721585,2919839,1
903,3749655,2870953,3819762,2919285,1
904,3794517,2833493,3727302,2967560,1
905,3710417,2915373,3752779,2974252,1
906,3742570,2810806,3671585,2933050,1
907,3782826,2877383,3797159,2887348,1
908,3790102,2961227,3756125,2797008,1
909,3846771,2914954,3818370,2933217,1
910,3663971,2891153,3849401,2896004,1
911,3703857,2814381,3737743,2856948,1
912,3789762,2820271,3671044,2919367,1
913,3704651,2853967,3828824,2863159,1
914,3783121,2950180,3822472,2897656,1
915,3765290,2956639,3848604,2886361,1
916,3818100,2848674,3814813,2957240,1
917,3732307,2851727,3716981,2915811,1
918,3774843,2981153,3679513,2871591,1
919,3766317,2866357,3826511,2816226,1
920,3764233,2875175,3836698,2900556,1
921,3705538,2817266,3730816,2940333,1
922,3696171,2882100,3786895,2867170,1
923,3768733,2928517,3729969,2829305,1
924,3745876,2948356,3797707,2946101,1
925,3780483,2948825,3715176,2863848,1
926,3783093,2880780,3829967,2884693,1
927,3780216,2872182,3717939,2865452,1
928,3758876,2932807,3715153,2963651,1
929,3736928,2896423,3709609,2943093,1
930,3803679,2856865,3790277,2963828,1
931,3722045,2942445,3686965,2903201,1
932,3684096,2889305,3715625,2897207,1
933,3849094,2909230,3770392,2882435,1
934,3767672,2844763,3683457,2841938,1
935,3699392,2891616,3833784,2870383,1
936,3704404,2891073,3806479,2960990,1
937,3727386,2872789,3855624,2898717,1
938,3767679,2824692,3750280,2792309,1
939,3723878,2931892,3778849,2902526,1
940,3712562,2916908,3731997,2976091,1
941,3847002,2934887,3785681,2816403,1
942,3672427,2918183,3800119,2921009,1
943,3764082,2953204,3752840,2977591,1
944,3700439,2864582,3702745,2838522,1
945,3834897,2947288,3771780,2980646,1
946,3838396,2900853,3775152,2847049,1
947,3787593,2963593,3729997,2978644,1
948,3769319,2833525,3778526,2887050,1
949,3834173,2954258,3738943,2856848,1
950,3832838,2890463,3698226,2932099,1
951,3667986,2875739,3800593,2842797,1
952,3774619,2852755,3749743,2954504,1
953,3841371,2928636,3678506,2925754,1
954,3720133,2799115,3745098,2939235,1
955,3685879,2869470,3744242,2875381,1
956,3716949,2969280,3759800,2844796,1
957,3670485,2849702,3701090,2948531,1
958,3828197,2896694,3757329,2881348,1
959,3712886,2895502,3783835,2965579,1
960,3816072,2829064,3785077,2798252,1
961,3822363,2965251,3760257,2895140,1
962,3798179,2932527,3744922,2887307,1
963,3723595,2860911,3734037,2839012,1
964,3782182,2956870,3792936,2849033,1
965,3793550,2971879,3751757,2945701,1
966,3769964,2904105,3731933,2829991,1
967,3805611,2921152,3759380,2924800,1
968,3820139,2915603,3810492,2898419,1
969,3842983,2840542,3698366,2903699,1
970,3824687,2814769,3705924,2877934,1
971,3720350,2878394,3852219,2860208,1
972,3731982,2840020,3711933,2807765,1
973,3772866,2918060,3846349,2851162,1
974,3671063,2851383,3694180,2916301,1
975,3756734,2910180,3760370,2808446,1
976,3792234,2908530,3759705,2805955,1
977,3753842,2836217,3848260,2847524,1
978,3719244,2974894,3841055,2905658,1
979,3790134,2818806,3781645,2835943,1
980,3853802,2922569,3758915,2973484,1
981,3776421,2908890,3752528,2987699,1
982,3816858,2969245,3699537,2812632,1
983,3717836,2910290,3691370,2925554,1
984,3794617,2832550,3807835,2846976,1
985,3729812,2823934,3852642,2862389,1
986,3829284,2902785,3775439,2793553,1
987,3787368,2826137,3675674,2932389,1
988,3810493,2821660,3750583,2918133,1
989,3720785,2963540,3798132,2947474,1
990,3809966,2831213,3760540,2968623,1
991,3848389,2890641,3849025,2887005,1
992,3845302,2887387,3803947,2803859,1
993,3798675,2834122,3841931,2925497,1
994,3726381,2965621,3691859,2940122,1
995,3794523,2861564,3808474,2907871,1
996,3741227,2915244,3757831,2922754,1
997,3671681,2863014,3725982,2900224,1
998,3816170,2863751,3732188,2838190,1
999,3695902,2881279,3705200,2877871,1
1000,3697901,2911076,3797841,2814248,1
1001,3799911,2826943,3746563,2977809,1
1002,3763555,2824028,3709856,2915235,1
1003,3836430,2891446,3819357,2869125,1
1004,3751595,2970132,3753997,2796887,1
1005,3789941,2812861,3721231,2956133,1
1006,3772081,2930138,3761089,2825093,1
1007,3800028,2930889,3824973,2826978,1
1008,3705831,2809976,3848073,2894149,1
1009,3814839,2885184,3793904,2939012,1
1010,3821278,2931568,3697970,2822986,1
1011,3789912,2846685,3765230,2804668,1
1012,3729452,2950975,3783845,2954797,1
1013,3753860,2809777,3673884,2896633,1
1014,3777964,2884409,3746097,2828740,1
1015,3744775,2963112,3735903,2803672,1
1016,3773799,2982833,3797133,2895923,1
1017,3743135,2864077,3805926,2851303,1
1018,3788166,2813110,3853860,2905427,1
1019,3725795,2830769,3759540,2894272,1
1020,3775686,2937656,3847855,2926094,1
1021,3799610,2840011,3741022,2795362,1
1022,3792379,2810756,3794445,2931501,1
1023,3781391,2852100,3737756,2904905,1
1024,3786735,2804453,3786466,2909469,1
1025,3741920,2856381,3667635,2878292,1
1026,3731830,2923811,3742305,2852411,1
1027,3775924,2967353,3815764,2957415,1
1028,3810253,2830074,3785216,2870559,1
1029,3704303,2920622,3788193,2886058,1
1030,3774908,2819323,3679705,2946913,1
1031,3730257,2827572,3744501,2927744,1
1032,3698605,2856832,3719445,2879236,1
1033,3703573,2945116,3760936,2957592,1
1034,3700408,2854733,3689470,2840011,1
1035,3694590,2845534,3731436,2977064,1
1036,3787373,2831392,3768160,2936551,1
1037,3752280,2828476,3781258,2814255,1
1038,3793689,2830973,3794688,2970156,1
1039,3680788,2871372,3707706,2879121,1
1040,3708520,2966087,3782645,2917121,1
1041,3693234,2816785,3695969,2918396,1
1042,3773160,2841554,3708564,2949427,1
1043,3700397,2846412,3732242,2896288,1
1044,3697529,2864958,3711736,2857794,1
1045,3808258,2937862,3740213,2810487,1
1046,3779204,2875169,3698545,2951360,1
1047,3670972,2870324,3763337,2850210,1
1048,3834554,2920711,3664213,2891121,1
1049,3761648,2930505,3772829,2821686,1
1050,3681829,2842933,3852088,2928677,1
1051,3742122,2830247,3754415,2877532,1
1052,3761900,2811698,3758289,2982570,1
1053,3779906,2867389,3797546,2956138,1
1054,3705614,2899856,3811640,2831766,1
1055,3671599,2921225,3694591,2849793,1
1056,3814298,2829299,3793113,2924893,1
1057,3767963,2945243,3845513,2891642,1
1058,3828667,2956842,3793871,2951168,1
1059,3811791,2954019,3819250,2920520,1
1060,3768522,2978073,3734875,2846438,1
1061,3690447,2887852,3746311,2849577,1
1062,3703994,2892160,3799662,2974751,1
1063,3795652,2870612,3750483,2821914,1
1064,3821661,2848105,3832485,2956039,1
1065,3852660,2917797,3752245,2968773,1
1066,3696293,2886422,3703540,2902295,1
1067,3818886,2867415,3775404,2876334,1
1068,3743898,2791937,3699773,2841247,1
1069,3697607,2907652,3787705,2833522,1
1070,3772523,2839159,3688564,2895787,1
1071,3794091,2825143,3801623,2944188,1
1072,3811796,2913218,3858194,2876117,1
1073,3801767,2904102,3799228,2867965,1
1074,3729626,2803633,3752222,2884938,1
1075,3720119,2798404,3784423,2969145,1
1076,3839747,2923812,3715845,2973896,1
1077,3672074,2863940,3797611,2883436,1
1078,3838581,2904548,3763088,2790280,1
1079,3709838,2901411,3776218,2910783,1
1080,3787905,2846059,3781199,2841858,1
1081,3767283,2923730,3817261,2855032,1
1082,3824491,2890660,3703688,2880000,1
1083,3728062,2816195,3780352,2907777,1
1084,3814754,2934709,3676838,2844887,1
1085,3703450,2911170,3840424,2855478,1
1086,3753036,2814696,3829469,2933390,1
1087,3733129,2834154,3724640,2805098,1
1088,3738283,2978368,3685341,2843306,1
1089,3837205,2929497,3812264,2957554,1
1090,3715649,2958222,3799060,2824489,1
1091,3679715,2890053,3852287,2922596,1
1092,3821487,2913098,3698337,2817804,1
1093,3789291,2891992,3753848,2847528,1
1094,3755290,2962535,3764119,2803499,1
1095,3689789,2925018,3748265,2830908,1
1096,3839203,2844615,3836373,2901018,1
1097,3778223,2808832,3764931,2819253,1
1098,3690356,2943037,3730995,2842961,1
1099,3744035,2792518,3819017,2918059,1
1100,3758129,2817451,3780141,2912359,1
1101,3725528,2859776,3817243,2930883,1
1102,3664606,2877315,3790392,2902570,1
1103,3848210,2892069,3745911,2851294,1
1104,3776344,2811981,3828721,2836833,1
1105,3780603,2817274,3820658,2928627,1
1106,3663711,2874004,3781009,2860894,1
1107,3677089,2905320,3717097,2926223,1
1108,3733697,2832123,3737532,2803728,1
1109,3700494,2857998,3849668,2877370,1
1110,3714903,2925073,3743447,2901576,1
1111,3685679,2948761,3778873,2983966,1
1112,3776989,2915625,3805016,2873906,1
1113,3686667,2852213,3690536,2834395,1
1114,3694423,2914964,3706275,2931938,1
1115,3831883,2842096,3801909,2802542,1
1116,3692518,2850204,3742215,2890358,1
1117,3692282,2923232,3784450,2842914,1
1118,3741361,2801180,3687134,2854638,1
1119,3771827,2945610,3771817,2837958,1
1120,3719365,2837801,3753217,2920242,1
1121,3832407,2889130,3769160,2974270,1
1122,3744475,2983565,3709016,2928974,1
1123,3744224,2864861,3793970,2921474,1
1124,3829570,2904413,3793986,2921752,1
1125,3665707,2876603,3801842,2919807,1
1126,3781354,2933395,3770920,2809265,1
1127,3732032,2914879,3825082,2897945,1
1128,3813975,2938124,3813986,2844902,1
1129,3792843,2871553,3824941,2935394,1
1130,3781165,2823618,3697013,2926158,1
1131,3780696,2846457,3738468,2910761,1
1132,3845103,2932527,3742209,2926684,1
1133,3801693,2903275,3733630,2885483,1
1134,3811532,2861033,3829173,2886636,1
1135,3704302,2837799,3729048,2980434,1
1136,3742432,2963702,3775601,2822666,1
1137,3780027,2812704,3770139,2970660,1
1138,3713754,2834734,3721481,2976395,1
1139,3796982,2932120,3784478,2802889,1
1140,3830538,2907286,3792881,2959831,1
1141,3706372,2962882,3811436,2874190,1
1142,3806242,2808571,3734395,2930431,1
1143,3800263,2922243,3751055,2940534,1
1144,3840614,2877675,3816716,2941068,1
1145,3772032,2977116,3778241,2946023,1
1146,3812503,2905098,3767591,2896346,1
1147,3746119,2898471,3835657,2866001,1
1148,3697141,2877019,3737511,2895136,1
1149,3789786,2857070,3701964,2946724,1
1150,3802575,2859527,3681638,2877527,1
1151,3730772,2940187,3707424,2939960,1
1152,3776546,2856285,3698356,2924395,1
1153,3711864,2917955,3686524,2918930,1
1154,3697620,2830113,3775434,2934586,1
1155,3826097,2850120,3716912,2823023,1
1156,3725979,2859361,3837069,2945235,1
1157,3672934,2932454,3723068,2926032,1
1158,3764227,2918381,3806562,2893549,1
1159,3789075,2808688,3810722,2871343,1
1160,3747387,2947631,3778726,2959107,1
1161,3764004,2920542,3695598,2831848,1
1162,3843280,2936811,3686484,2858581,1
1163,3700526,2943279,3802318,2882912,1
1164,3788912,2908467,3715043,2942255,1
1165,3820999,2835349,3835550,2934752,1
1166,3795887,2853571,3793930,2823107,1
1167,3691437,2922247,3700233,2865082,1
1168,3751327,2807742,3791441,2923485,1
1169,3731997,2961047,3744618,2966776,1
1170,3793046,2916419,3730886,2858282,1
1171,3673898,2906421,3796018,2967740,1
1172,3681347,2922678,3799723,2927991,1
1173,3824037,2928221,3701009,2871208,1
1174,3777553,2884625,3813874,2824957,1
1175,3742230,2883522,3762882,2921878,1
1176,3775004,2978150,3787867,2946289,1
1177,3703645,2968347,3757862,2922033,1
1178,3785076,2898480,3812634,2962222,1
1179,3793824,2868677,3771292,2830390,1
1180,3732637,2876770,3723738,2800051,1
1181,3748810,2923242,3698888,2920559,1
1182,3704535,2822161,3786635,2800992,1
